id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata
135,3.64839395062e-10,4.34340474098e-08,9.35529418227e-09,2.63598402323e-06,1.38301424976e-07,1.2393791665e-08,1.29781518273e-07,5.09922900687e-06,9.73896457402e-10,1.91086455217e-08,4.50036088385e-08,8.15553924098e-07,7.73555817947e-08,6.88883169621e-07,1.03541381215e-07,5.69041662672e-06,8.32874741996e-08,4.53509898224e-07,1.00831454629e-05,2.13895540541e-09,4.67284676834e-09,4.73383092665e-06,0.000183172551704,3.28483285103e-06,2.58478947762e-06,0.0030044271224,4.26356326624e-08,1.11268814553e-05,0.000495478438892,4.41090687765e-05,1.49137339325e-06,8.02839894483e-07,2.09761953301e-07,1.86016717648e-06,6.48581074527e-07,3.81516122384e-07,5.52507277824e-06,6.21745300577e-08,5.09427851908e-06,1.23107697912e-05,5.89099454493e-09,1.13469736107e-09,3.53203954577e-09,1.54096833869e-07,4.41956066448e-07,1.38933565142e-08,6.7955303176e-06,7.5198774199e-08,1.49623087279e-06,5.27434062432e-06,2.52951788849e-08,1.53369601464e-07,0.000230142698152,5.68440681411e-06,1.64004704681e-07,4.2919622021e-10,5.09498234219e-07,5.79961204814e-05,1.22912457292e-07,1.0351361208e-09,0.00215226770246,1.17735465339e-06,0.993370593937,9.52661355037e-10,1.24953445936e-08,1.35000496775e-06,6.84695815314e-05,9.89570091609e-05,4.76339772779e-09,1.41948467929e-08,1.09994744161e-05,1.01810037827e-06,4.32420040869e-07,2.78997191656e-05,5.41329884578e-07,2.18680084968e-07,5.88977071065e-09,2.71929785695e-05,4.3116919817e-09,6.72808334774e-07,1.60892890288e-08,7.34064536975e-07,2.28773926444e-09,2.37781050183e-08,9.25926844827e-11,1.35710638779e-07,4.39545482194e-06,4.58239843363e-07,5.46305801993e-05,5.11261777434e-08,3.89032298109e-09,6.65077150283e-07,3.64521942117e-06,1.75784589095e-06,9.69570395348e-10,1.69049399037e-07,3.6283757905e-05,3.82072367481e-07,2.2266288014e-05
136,8.47272317429e-11,7.92218569275e-10,9.89843856149e-10,1.11593819671e-10,1.32355028629e-08,6.2021359179e-09,1.88870783245e-08,1.51369536658e-08,1.67453202626e-07,5.95156680665e-09,4.61163000071e-10,7.95630414401e-09,1.1423294739e-10,1.53050249281e-07,5.59908821413e-11,6.0756125587e-08,4.08304878025e-12,2.4721768746e-08,1.54281270113e-09,5.26711922301e-11,3.95296991245e-09,1.79703350202e-10,2.48603603502e-07,4.1260643559e-09,1.73337690061e-08,1.85087531029e-07,2.40335418333e-12,2.46775877889e-11,8.64566363736e-08,4.78507619734e-07,3.92552120478e-09,8.88037646691e-07,1.79600241399e-07,0.999989977217,8.99710124742e-08,1.58996962602e-07,5.75236904339e-12,2.11216660162e-12,7.42104256477e-09,1.80734723098e-10,1.12692017856e-07,4.78062190546e-11,2.41528704585e-12,1.64907576833e-12,3.74218650643e-10,1.04540179517e-06,1.58943029951e-06,8.29937855868e-11,1.75372027864e-09,2.35853209781e-09,4.08883774778e-12,1.57297900726e-07,1.52776039191e-07,2.76903153678e-08,7.22974516279e-08,7.09403083023e-09,2.65799400472e-11,5.67808970629e-11,2.63221290117e-12,6.91227656398e-11,2.77192063178e-09,4.35800545765e-09,1.28565246633e-07,3.05586625618e-13,2.60616531664e-10,3.58168849842e-07,5.16664950652e-10,4.31002473525e-10,1.00358906683e-09,1.23967051205e-10,3.88750849867e-07,4.4254093313e-10,6.59393882679e-09,1.83634022626e-11,5.59504712472e-09,3.01206156998e-10,4.86373024026e-13,4.52926561691e-11,2.43006698454e-09,2.56914599781e-06,3.92879109953e-07,2.04591193572e-11,2.67660201643e-11,2.01253984012e-09,2.33904521034e-10,3.61195958443e-12,2.06907954819e-09,5.22538945339e-12,3.12885302581e-08,7.08571875645e-12,3.83109859537e-10,4.63108546191e-09,2.57725129708e-08,9.37853374272e-08,5.12458027357e-13,9.669266116e-13,7.18260228629e-13,2.87243886527e-11,6.73565500096e-10
137,4.64641180473e-13,1.69617108023e-12,5.50839753758e-16,6.63664250917e-13,5.20585871801e-11,1.92160269737e-10,6.35965520446e-18,3.48490708454e-15,2.89586758477e-15,6.8509270535e-09,2.97082958751e-09,9.90052521796e-16,4.77806156044e-14,2.62586970947e-12,3.22579157373e-10,2.16710950083e-12,1.20193699174e-06,2.47054687624e-16,3.84917880589e-12,8.06308934708e-15,1.15437503119e-09,3.09646512798e-10,7.37528092226e-09,4.05010334943e-13,1.14636105476e-14,7.11607831059e-13,1.13110429078e-07,3.62857128057e-10,1.18772698156e-12,4.63097316175e-11,2.64648494694e-19,1.07323726308e-06,6.63028479871e-09,2.99046222158e-08,1.22632641714e-13,3.92674831107e-09,6.17112157914e-12,2.97811751605e-18,8.51311738892e-11,4.73339039478e-14,9.45491740062e-16,1.26308207744e-09,1.0211447996e-11,6.56813708072e-14,5.47363542376e-09,8.65760135798e-13,8.55578425422e-06,1.0054717811e-17,2.00031842729e-15,5.53846899595e-12,3.62417172927e-11,0.999959607044,2.98491057795e-15,1.96947427301e-09,4.98568251294e-10,2.12463062175e-07,3.30369586002e-06,2.82394964196e-16,2.20896101238e-15,8.28773291612e-13,2.30679625212e-13,1.76063150674e-12,1.9356009239e-13,2.22194862243e-12,1.15865488141e-06,1.10929540338e-10,1.78406391298e-09,8.17532909768e-19,8.16626127625e-14,1.68203887615e-11,6.57768217309e-15,5.54179949444e-15,3.97971322996e-08,9.48003347343e-17,7.29116118365e-06,2.52924990407e-07,3.99359601868e-17,5.04363587815e-09,1.21873021617e-05,1.05251025418e-14,4.96140917594e-09,4.3088235611e-17,4.63224424022e-15,7.04546947202e-07,4.64894897148e-08,3.09219951642e-17,9.34778338706e-18,6.21015023228e-17,4.09155446955e-06,6.09937613024e-18,5.66423429216e-13,1.26429298503e-12,3.62310827553e-13,7.72237973176e-11,1.21555411879e-15,1.13283008942e-15,9.10495756516e-17,7.88337671192e-08,1.15925472933e-15
138,5.70134155758e-08,2.98317750371e-06,3.39160104098e-08,1.0244087593e-08,5.82243295354e-08,2.10788138593e-09,6.47605373438e-10,6.35473969352e-08,2.24247512539e-10,2.64727072562e-06,7.46943705803e-08,3.03439446313e-08,3.67850238609e-07,3.38174365778e-07,7.55420772873e-10,3.52315703788e-09,2.63889114124e-11,1.49580165062e-09,2.71365549322e-08,1.0241859689e-07,1.29981076037e-05,2.97222664804e-07,9.32331425424e-11,3.42168875556e-06,5.83285770955e-09,5.28724895299e-09,1.05470022728e-08,1.10014980872e-11,7.84972247413e-09,3.46130462446e-07,2.95837105153e-07,6.69832667676e-11,3.85953431379e-09,7.22122510397e-09,1.40306706225e-10,3.06406228017e-08,1.84500171316e-12,2.36804780052e-11,3.77046381359e-11,4.63188501118e-07,1.14987121838e-12,1.77600147531e-10,3.23471309697e-11,1.54844814988e-11,2.19003929255e-09,2.1349953717e-11,1.22715008622e-08,9.28249174167e-10,6.53991504881e-06,5.58884887903e-10,3.84568082561e-10,9.00038068847e-11,1.9263921738e-08,5.99533667053e-07,0.000447212795449,1.7534916984e-07,1.99616146251e-07,2.44271516501e-11,8.87614111738e-12,8.40997954945e-12,8.09026829126e-09,4.83209763061e-09,6.43330411042e-09,1.88852825527e-11,2.48933553899e-07,6.70370827869e-06,2.89457882685e-10,9.29609589518e-10,2.54254659359e-08,4.92793410957e-09,1.60166624273e-07,1.47757181536e-09,7.3639470803e-11,2.16360180765e-10,2.87172765942e-07,1.29287575017e-08,2.60573876323e-09,2.22588141085e-11,3.1868148589e-10,4.5183565168e-07,2.6126842283e-08,9.82861827266e-10,1.12607966681e-11,8.33851317033e-12,4.05824481962e-10,1.5089559506e-07,7.94630751476e-09,4.29243397764e-10,5.49367191637e-10,4.29086914152e-11,1.6299987066e-08,1.00221418389e-08,4.57569019098e-09,5.95799650481e-09,7.84276283316e-12,1.29467167628e-11,7.00356985985e-08,1.52852921849e-08,0.999512310231
141,1.01427387403e-21,2.80478445206e-18,5.08129325028e-22,4.74043803643e-24,1.37859268688e-14,3.69543104022e-13,5.61290398993e-26,4.16150619132e-17,8.43209612448e-22,1.33795026221e-12,1.25888207004e-12,1.16862332707e-19,2.15948751195e-21,3.69965067272e-13,6.02583981941e-14,7.64191597493e-14,1.13345448921e-10,4.52081723432e-22,4.55481946345e-15,7.74401929218e-24,6.46932961995e-19,1.59692730544e-09,2.71797231288e-08,5.29361904337e-16,1.30912456499e-17,1.04859098294e-13,3.02058226914e-08,1.67296153039e-14,8.04846902198e-14,7.55087269907e-14,1.05091397043e-25,9.66105195228e-12,2.78923931354e-16,8.32977046642e-12,3.91729585621e-18,1.18257501307e-11,7.19526175263e-17,2.90892586767e-25,1.05431806566e-13,1.23934864589e-20,2.27917864015e-22,3.46353067737e-17,1.31981686213e-14,2.88245750877e-20,1.60882552012e-14,1.70417473722e-22,1.38712258267e-07,2.91608840023e-22,7.75937033273e-20,1.56456955331e-12,8.33184259644e-19,1.52153691836e-09,1.42147595538e-19,7.28521894019e-13,1.37813772706e-12,2.85788094802e-15,1.63532627802e-07,1.42674439119e-18,1.09327443342e-23,2.24511868038e-20,1.56436040604e-21,8.45265986176e-14,2.03806812366e-13,1.66096201703e-15,2.15542949273e-09,3.36043299901e-14,1.10142289002e-09,5.40068621521e-19,1.24525232158e-19,2.26335651295e-19,2.13469287406e-14,4.28679381622e-16,8.55550176087e-09,8.08739903649e-15,3.75187294348e-08,1.49437779103e-08,4.19971286215e-24,2.47917377632e-11,2.0685702317e-08,4.5848473275e-22,1.1694931794e-13,2.77249563364e-25,1.48003755179e-23,3.90003364531e-10,1.36867779032e-18,2.6630669401e-25,6.66830431359e-21,1.18558954073e-19,0.99999954992,5.77329387816e-24,8.95054110141e-23,1.85224411123e-17,7.01105862927e-17,6.41880946417e-14,2.35802874416e-24,6.05687714669e-20,1.97170877985e-19,1.8041437637e-09,3.26788779231e-20
144,1.01584039833e-13,3.58895310861e-10,1.31145689858e-15,2.12677092708e-14,1.1031863881e-09,1.45768968644e-08,5.83487977203e-19,2.01795786018e-13,6.73445237345e-14,5.9725536198e-09,2.29020689204e-07,2.0040614212e-13,5.86188442905e-09,2.18440036309e-10,1.23259280692e-08,2.81854715092e-12,2.99125753549e-07,1.18641389684e-16,7.47311627198e-11,4.87255464395e-15,1.93266615574e-11,1.14412432485e-05,7.63200573121e-09,4.45766708965e-13,7.55852624841e-13,8.47866869508e-11,1.00615430251e-05,4.41033269831e-14,2.85196690437e-11,5.98704685823e-11,8.97422712509e-15,5.30810926385e-12,5.52271470426e-11,1.21587560352e-08,1.49328447139e-12,3.19496030787e-08,7.92257957253e-14,1.47781814746e-17,8.00993561608e-15,1.81946747563e-16,7.72224588648e-17,2.63091878136e-10,3.9856607418e-13,3.0836260299e-15,3.56462781351e-10,2.08134997529e-16,1.77210866584e-05,1.88307039579e-18,1.32752145048e-12,6.82510974672e-09,2.77232449606e-13,1.44423134344e-05,4.04951654797e-15,7.38317803285e-06,1.19141426387e-07,2.31367061421e-07,0.9998489451,1.83261944375e-16,2.11984911815e-19,3.22397188555e-14,1.37321598446e-14,2.24352492622e-12,7.56256222961e-11,1.99554622066e-12,5.03151606244e-05,6.78254881042e-11,2.7166032298e-08,4.0414365575e-17,3.89025033746e-12,1.46443455488e-11,4.27731914956e-11,1.85621174325e-12,7.95914012814e-09,1.26210598144e-14,2.50742494396e-05,2.34631197317e-06,4.22240252118e-17,1.91232007474e-06,5.57422418452e-07,1.47461861731e-14,9.25492769242e-08,4.92615797264e-18,1.33613283501e-17,1.34989709218e-06,2.83970534666e-12,2.65026792304e-15,2.41281099657e-12,5.37781233677e-16,3.70857669558e-06,1.69625833198e-18,1.79849159666e-16,5.31084251039e-10,4.45405907001e-13,1.28776518661e-09,4.92345078047e-15,1.01031056771e-14,5.17258137371e-15,3.61147914325e-06,2.18141687797e-08
147,1.83159912305e-10,2.50636900644e-09,1.95336929805e-08,3.3796894961e-08,7.08495343047e-10,1.69828642398e-07,2.75168432481e-13,5.09928987858e-13,1.64025070355e-13,1.17328568362e-09,2.11055510265e-08,1.22396212963e-13,8.11920368993e-11,3.9941851196e-12,1.02229894063e-10,1.8728441805e-09,5.06067644002e-08,5.029361829e-14,7.11077814421e-12,2.01821142751e-10,2.1513395787e-09,0.999964767565,2.07129911759e-09,2.98736450497e-07,2.0396133557e-09,1.35259420058e-07,6.96002048406e-12,3.58396556479e-09,1.88283489621e-10,3.84219849672e-08,7.48481994079e-09,1.96456183218e-06,3.12507385902e-08,2.05090246169e-11,5.57677187209e-08,6.0532621268e-11,5.62380418201e-09,2.51004832157e-09,5.43912581365e-10,1.05796274796e-05,2.30604701183e-10,3.49495708626e-09,2.00230415502e-09,5.93234457437e-11,5.67399587454e-09,1.50427604446e-12,9.33780111694e-09,1.0828443092e-12,1.33811319793e-13,4.31619512077e-12,4.38646394524e-11,2.59105993177e-07,7.77415121592e-13,2.80851177756e-13,4.55611985834e-08,1.47036370847e-09,1.84279392096e-07,1.28557763525e-09,2.73586935547e-13,7.43514045123e-12,2.77711431149e-11,2.63939591828e-10,1.29112238192e-09,7.84439605946e-11,1.40014532958e-07,6.13334798299e-10,4.12223160489e-09,1.65487222355e-10,9.27746974059e-07,3.7694728098e-12,3.07723194799e-12,2.06986650199e-12,3.34045286517e-07,4.37054974194e-12,3.281890875e-09,5.36182759618e-09,8.88251763164e-11,1.45690694893e-07,8.0646390465e-10,3.11720651836e-11,7.53376574946e-14,3.80523333963e-10,2.82333121184e-12,3.04360935538e-09,7.20929983945e-10,1.30061690158e-11,1.05128721312e-12,1.79645118003e-09,2.96753633481e-08,4.15181041075e-12,1.10947403938e-10,6.39592212585e-12,1.22854703692e-12,2.19462201324e-12,1.80854664923e-10,1.64325535268e-12,2.14338252528e-07,1.93710496789e-05,1.03277014374e-07
150,3.51327472123e-08,4.57943131298e-11,3.35010805748e-08,7.3709254984e-10,2.15228515365e-11,5.43899336085e-08,4.55041670618e-07,2.48812036466e-12,2.67251951474e-09,1.73560960435e-10,2.61536732645e-14,2.13990428882e-11,4.87698779455e-12,6.41072855384e-12,1.36270900233e-10,2.98186693292e-09,2.7449934547e-11,2.49195490259e-08,3.36100078312e-11,2.51138923884e-08,5.10389570751e-10,7.60346796964e-14,5.54063107078e-12,1.35675767999e-10,5.51226348264e-09,5.06905851596e-11,1.7155166033e-08,5.85585954674e-08,3.47293234536e-13,8.74670328464e-13,4.41544133286e-12,4.24165762943e-11,8.0443309889e-12,2.76285045571e-11,1.32086715602e-09,6.06519086149e-12,2.66444070095e-07,3.22279885451e-06,3.14269870578e-07,2.39303017027e-10,2.60806513074e-07,1.35450316332e-08,6.8847777177e-09,2.95259879576e-08,7.64734056718e-12,1.45218937439e-08,1.24865214541e-13,8.74233725091e-07,1.03342618806e-10,6.55450909684e-12,3.48512709476e-08,1.69910940025e-10,2.30331184496e-11,2.98748202205e-13,8.51123190422e-11,2.94645885922e-10,2.3072809853e-12,2.45001313386e-08,4.07860717991e-07,0.999935840204,1.38455946135e-09,1.77691794899e-08,1.43312142854e-12,7.18078316491e-06,7.94722942705e-14,2.47759377762e-10,5.38686552852e-11,1.71226358437e-08,9.16953028903e-10,8.04770303592e-08,9.01184978351e-08,2.6339770394e-07,4.00814667807e-07,1.6867719389e-10,3.29493585817e-13,7.93447373226e-12,1.27869036943e-05,1.38700678089e-09,7.74333632495e-08,3.63862108834e-10,4.28279305686e-09,3.23086159074e-11,3.58556335278e-05,2.34229802589e-11,7.36141675747e-08,8.32804030552e-09,2.12164461591e-09,1.01336900118e-06,1.42115967927e-12,4.82135171041e-08,4.97847653057e-09,1.34957169585e-11,2.30931867655e-12,2.07661608848e-13,5.22162657886e-09,1.76760306139e-08,1.74438376135e-08,1.00643874873e-11,1.9850657147e-14
151,8.96734164021e-07,3.27094056545e-10,6.08272981356e-10,1.12339981591e-08,8.17756839644e-10,2.88712645963e-10,8.06258101631e-11,6.39758311039e-09,8.730211953e-10,9.08295721355e-08,1.15358927308e-08,7.79575046631e-10,5.55342359998e-07,1.32178593003e-08,9.08428994067e-11,6.85285774551e-10,7.92622850208e-11,5.17323464079e-09,1.15716570603e-08,1.6464080739e-09,1.8005927796e-06,1.06826008253e-10,1.35946459456e-09,1.26058367465e-08,5.59264951668e-08,4.24699838146e-09,3.85151319685e-10,2.83308567752e-12,2.39147787822e-09,1.13362130633e-09,8.41007876961e-12,1.23466122036e-08,2.74140416516e-08,5.97992399181e-07,5.72261521983e-12,1.62609719411e-08,6.38247950147e-12,3.57603544921e-08,4.64226241081e-10,1.77381764249e-09,6.24083531046e-14,1.73882207826e-09,8.32198653779e-13,4.80289476987e-12,5.94001153299e-10,3.14265010081e-10,4.71725297045e-07,5.20305412141e-12,2.86929380303e-09,1.24706360459e-10,3.06271993316e-12,6.03838564468e-09,3.42905041475e-08,3.56096317774e-08,5.84433919754e-05,9.84993141891e-08,7.46047029491e-09,8.46126093169e-12,2.97357377465e-11,5.43700527739e-10,1.03243019718e-08,1.48575479331e-10,6.5645655568e-09,7.02229709368e-12,4.40867616535e-08,0.999934996769,2.14118984961e-11,2.5410686127e-11,3.01534475348e-07,4.03637140628e-10,6.49025730573e-07,4.81034647807e-09,2.49006189816e-10,4.52266030638e-11,2.10205364239e-08,3.35203706526e-07,5.51414072569e-09,5.39624944451e-12,1.27455249325e-09,1.18296941792e-07,4.11364858068e-08,2.09593487079e-11,5.21082247343e-11,1.55586276718e-11,2.16389964852e-10,3.86765420239e-09,4.60537271691e-08,1.0560415985e-09,4.86677995313e-09,7.04551496493e-12,3.13857334238e-10,5.82726051833e-09,9.48793167825e-10,3.40140183278e-08,7.93700020539e-12,4.33770150034e-12,8.4201745329e-12,8.80232412792e-09,7.50991858544e-08
154,1.42014943313e-07,1.32314919296e-06,9.92578286274e-11,1.38849939844e-09,1.02857741349e-06,1.70829222893e-10,1.82587541732e-07,1.18099919415e-05,7.49559026546e-05,1.51529005939e-06,4.26618054896e-08,0.999163079683,2.47449939194e-06,7.03619011258e-05,5.75401286941e-05,1.32957753663e-08,2.2939437863e-06,3.50285606269e-07,2.56570503005e-07,3.04155650964e-08,1.60683154936e-06,2.64999944629e-11,1.43553927983e-08,4.24702047594e-09,1.13810209941e-08,1.77354426769e-09,4.40420592553e-08,6.61619955465e-12,1.03711395592e-08,6.51194231563e-08,2.84076925105e-08,6.28071039001e-13,7.35450531473e-11,1.08733804946e-07,1.19965492643e-11,9.55349053639e-07,7.53235853596e-11,3.50376732051e-09,3.05996637386e-10,2.59450297551e-11,4.60743884754e-10,1.1819630265e-09,1.2485544449e-11,4.78899125337e-09,1.42244323239e-09,2.00589228695e-10,3.90482427905e-08,2.65123682959e-08,0.000374910734534,4.46794614838e-05,9.07710529579e-11,1.70021495628e-12,3.80675554602e-06,7.70421081497e-06,2.19753841631e-08,1.5799525885e-09,2.49777181505e-09,3.16256466802e-10,1.19354406009e-09,2.0167289928e-09,5.63892096935e-09,1.19930983669e-10,8.74159034503e-08,3.30779358991e-09,5.4471827947e-09,1.55162479803e-09,4.35121589144e-09,8.53300556672e-10,1.13098244595e-11,3.91854139186e-10,2.69452712263e-08,3.55041439916e-06,1.80079077465e-12,5.89551860091e-08,4.38636219925e-07,9.2148275519e-09,3.7970656138e-10,2.08998321041e-10,4.26347411867e-09,4.49021209782e-07,2.24690126743e-06,4.03271861249e-10,1.97447175461e-10,1.08322074757e-08,2.41459904715e-10,4.85293144494e-09,3.01996021006e-07,1.31007350932e-10,2.6209737506e-09,1.00198368614e-06,8.38210546343e-10,4.02436639116e-05,1.97235453115e-05,4.102874722e-05,2.11860481683e-08,6.87193825119e-05,2.56015681812e-10,5.35339969287e-10,5.82892963927e-07
156,4.14089709084e-07,2.74821221142e-06,2.06452945765e-10,1.89311691616e-08,3.52213612125e-09,6.38706021915e-12,1.01944582537e-08,2.65922670328e-06,8.27966791605e-06,3.49916849256e-08,2.58279341969e-10,6.44146959309e-06,9.06778727103e-06,3.32912097903e-07,1.03672143482e-06,2.43405667089e-10,2.37768040798e-09,1.65928351046e-06,5.93144451452e-11,2.3101230303e-06,1.86958083634e-06,6.19745251585e-12,2.00065758967e-12,9.20475797753e-11,5.26173529376e-10,2.90597094093e-11,5.91905067874e-07,1.39627581771e-12,2.84922827894e-10,1.7846866182e-09,1.24109093605e-09,2.16142429647e-12,4.13220154658e-11,3.56759777758e-10,1.60691201373e-09,2.57893787029e-12,2.45518501105e-08,1.98599787627e-08,7.56651130579e-08,1.30166680474e-09,8.50063143684e-09,1.74695480435e-05,3.41000389395e-11,1.49021056879e-09,4.88828943786e-13,1.56157484016e-07,2.40574992683e-10,9.45685244713e-05,0.999723797731,3.2478159398e-06,2.24686027299e-07,6.41948931164e-13,3.5657055671e-08,2.61006698768e-07,8.71459426242e-09,2.06442569964e-08,4.00290799334e-11,3.89343642837e-10,6.55629578379e-09,8.99211231588e-09,8.07386906764e-10,7.10847642679e-11,3.0630335105e-11,1.35249069141e-08,4.01008648538e-12,1.32963209459e-10,1.09087143783e-13,1.35048480837e-09,4.7858427111e-08,4.1787676492e-11,2.52969787022e-11,8.1581717909e-10,4.48371178151e-13,1.22093668096e-11,2.60545980873e-09,2.13038919099e-11,5.47975900202e-08,7.46547768146e-12,3.52079850006e-11,3.40371607951e-07,1.69066136061e-09,1.57244255555e-10,2.54649108614e-08,2.95197871239e-09,1.35551220831e-07,1.43031066616e-05,9.45869616171e-09,1.04586360301e-07,7.02381488545e-13,2.09383042499e-06,1.46636869149e-10,3.38394249041e-07,9.01418907307e-11,2.23650256836e-09,9.95719036073e-05,1.79913251692e-06,1.02294555833e-09,8.23413251472e-12,3.72189599715e-06
157,1.35148312923e-07,4.02296889783e-09,9.09199068322e-08,6.74915226394e-10,1.30035238509e-08,0.999919509896,3.26508961456e-08,2.75394384571e-10,1.42909818262e-08,6.34481672007e-07,1.97834434165e-10,2.72379825866e-10,7.17563441641e-12,5.64057913453e-11,1.80513561336e-10,3.81108284894e-07,3.50793822178e-08,6.79787467096e-11,2.15812804768e-08,1.41121374362e-09,2.35577738756e-09,4.14106163279e-08,9.44017726468e-11,1.49153237644e-09,3.70827497073e-07,1.10555182165e-08,8.46954017193e-09,1.4359047899e-08,1.52685059306e-05,1.16373065864e-09,3.22719440364e-10,1.76029498225e-09,6.57702854901e-10,6.30300676495e-08,1.41115455456e-10,4.50771802149e-06,1.68210514685e-11,3.65936666814e-09,1.31161267945e-09,1.53636819166e-07,2.14575670143e-07,2.56383856686e-09,3.78585268261e-07,2.06385580512e-08,6.88110433407e-09,8.81098697305e-11,1.53340764817e-09,4.73273259207e-11,4.31938681137e-12,5.08687049411e-10,2.22224806272e-09,8.33844012147e-08,4.05198867286e-12,1.92853334826e-10,1.50536245391e-07,2.11274815838e-08,5.5901815232e-06,9.89732913792e-10,5.12145531003e-12,5.55420377775e-06,3.41613701806e-10,9.92531846694e-09,4.85740975111e-11,1.82236036169e-08,4.56384346026e-10,9.89410691603e-09,6.12471485116e-08,6.9965986628e-13,5.46812720679e-10,1.84727400231e-09,1.53774956725e-07,1.60378764902e-07,2.45510295016e-05,1.85472243658e-10,2.38856973086e-08,3.45021408619e-08,6.57966663199e-07,1.73118916243e-06,1.85454992934e-05,1.07636409607e-13,4.17991763395e-07,2.64143537251e-12,1.2585095519e-10,3.31136020375e-10,5.83133805741e-08,2.02635273812e-11,6.82789100674e-11,7.33406289848e-08,7.66798949315e-08,2.59910168153e-10,1.20354451174e-10,1.47823933612e-10,1.79621227428e-10,5.21971587377e-11,1.12741606988e-12,6.18874753892e-11,1.63060147764e-12,5.5688088797e-08,8.15998065242e-11
158,9.83104973433e-09,1.72760502082e-06,3.69941628697e-11,1.69907112765e-13,9.01014052501e-09,6.36936068672e-12,3.46548233638e-09,8.78992606748e-07,2.34740007975e-07,6.84172259364e-07,2.58895488015e-09,0.000173714693355,8.43561106171e-08,0.999702026903,2.0483951967e-05,1.66163492997e-08,5.08248875287e-10,3.48934912447e-05,1.01839185088e-09,4.91831770864e-08,4.35473729135e-08,6.09031321874e-12,2.9399352651e-09,1.39061567058e-10,3.3691762561e-10,1.14029116094e-10,2.51120471884e-08,1.71955247635e-11,1.17558964708e-10,3.08580353339e-09,5.21139520042e-09,7.06165182771e-13,2.8023813158e-10,1.35186655351e-06,2.69255255142e-11,1.49027700015e-08,1.39236010358e-11,2.88695847177e-10,9.5363328537e-11,6.34051581009e-12,8.68964793164e-12,2.73159686285e-08,1.19652848371e-12,2.91610681365e-12,1.22765921106e-08,7.15664119271e-10,4.23436441718e-08,1.03844690584e-07,2.66661140427e-05,2.01761016603e-07,9.2446648962e-12,1.8153432937e-12,4.25576322627e-06,2.1804087532e-07,5.8404753111e-09,2.03174018466e-10,5.60572030194e-11,3.21605965205e-09,3.63707824057e-10,3.38683043055e-10,6.85316462727e-10,1.03689585939e-11,2.66177663426e-07,1.62390338371e-09,1.78198126958e-09,4.06761668599e-09,2.98644635994e-09,1.7926647371e-09,1.05474420199e-11,5.10580967016e-12,1.78276038251e-08,6.23536442157e-09,1.86597887602e-12,4.09501809337e-11,9.61757377826e-07,2.19896984062e-09,1.41981225631e-11,1.17299648476e-10,5.02872070471e-09,3.82249069196e-08,1.48558960442e-05,9.2244432128e-10,1.58616653827e-11,7.68072648981e-08,8.03516452886e-11,7.49370588925e-11,1.78185448189e-08,1.73269241177e-11,6.79071456085e-09,2.9571593783e-09,2.1620008278e-11,2.2407747837e-06,2.26738519656e-08,2.45362636417e-07,1.02426489907e-09,7.72043982125e-06,5.5615488596e-11,7.12844136112e-11,5.690109335e-06
