id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata
343,3.70174009243e-12,3.40303930721e-09,2.69837091235e-06,2.52726258843e-09,1.73158443928e-10,7.07730678013e-05,9.8381743065e-10,9.10881270504e-11,8.97763116381e-13,3.33272112114e-11,2.1136775511e-08,3.70474199707e-13,1.20064875486e-12,1.51787636948e-11,3.17167759241e-10,3.28152488625e-09,9.0213687731e-11,8.85627685796e-12,6.33418461521e-11,9.20774043314e-09,5.86888586564e-11,5.85082368598e-07,7.11152007042e-11,2.82351423973e-12,7.60048862777e-11,5.03215153183e-11,7.57848404247e-08,1.4334888964e-06,3.29263062632e-07,2.80968185437e-12,1.11460413067e-07,3.70580511267e-08,1.13781990781e-08,1.73877294545e-11,2.96363058584e-07,5.05002342058e-09,1.31390776071e-08,1.1954465072e-11,1.05109116863e-10,1.0955907921e-11,6.46238634759e-11,1.84259391289e-10,0.999919990849,9.43401648525e-09,1.65241949133e-08,1.46621919783e-10,3.15210077729e-12,9.97350860535e-12,1.44501969513e-15,3.80044328654e-09,5.40994720758e-08,1.6003962666e-10,6.01005280803e-12,2.50666140687e-13,3.60764135979e-11,3.93137181088e-10,1.21527312423e-09,3.89790682673e-09,1.14825948046e-09,1.38565581074e-09,2.52058738085e-10,2.02589629731e-07,8.58283259684e-12,1.25655464723e-07,1.30602087769e-11,7.3515699587e-13,1.27236014508e-06,2.22762216989e-09,1.75336254086e-08,5.41943900619e-10,3.86829223925e-12,3.94397114153e-11,4.87119156277e-08,1.52790098361e-06,8.40198917401e-14,1.7526342705e-09,3.35229794619e-09,1.19911464913e-08,1.59977637398e-10,9.42240795164e-09,1.87916444656e-12,3.41380312257e-09,7.65191713223e-12,2.46611890961e-07,6.92232673424e-09,7.83139719286e-12,2.59971677508e-09,1.2071257525e-08,4.69681076957e-09,6.171484614e-10,4.53936051523e-10,1.68327698472e-11,1.22594751635e-10,1.01933537041e-14,3.10208261901e-09,2.06621138071e-11,2.88538245741e-11,1.11852919446e-10,6.45519528751e-11
346,6.87888481103e-11,1.93990573299e-10,1.48273321738e-12,7.80282029146e-07,1.00039092872e-09,1.3048368477e-07,1.17258342526e-11,1.47435451605e-13,4.41311593734e-12,8.33497589568e-09,1.80962617144e-08,1.11284170971e-13,1.18070932446e-10,1.50783894406e-10,6.51101054518e-08,1.18198816397e-10,2.68760211307e-06,1.8103209868e-13,2.47029728972e-09,1.24906368817e-10,9.62325616707e-08,1.50591798747e-09,5.33554115866e-08,1.03965356594e-12,2.26524794898e-11,3.31677026492e-11,8.86939782004e-05,1.1791705887e-08,1.44690100405e-09,1.41958422831e-11,4.62650013973e-17,2.79988118012e-06,1.06788031435e-07,9.59236492124e-08,1.01314435847e-11,8.69917770636e-09,2.67886204847e-08,4.33409493137e-17,5.19077679355e-08,1.54976418209e-11,7.92871967713e-13,4.76394046309e-07,9.26929466513e-09,2.41548358441e-08,1.95235509557e-08,6.74338241342e-10,1.23447248063e-06,1.61740648204e-14,2.08956783009e-13,1.85143683036e-08,8.18767366865e-08,0.999811901255,1.89955225987e-12,1.5336849622e-07,1.94812633578e-09,3.76014058341e-07,4.82513932108e-07,1.5987743298e-13,3.18484725122e-12,1.94032788292e-09,3.01081181526e-09,1.76674731948e-09,4.01786261228e-10,1.7446307941e-08,1.37724302236e-07,4.43970132115e-10,6.44284218371e-09,7.90964644113e-16,1.46027786363e-10,1.29267334391e-07,9.96913241149e-14,9.48089599854e-13,9.74753467599e-08,6.87421594637e-14,3.73689569941e-07,8.37757717062e-07,2.50740583723e-13,3.52527866497e-05,6.03425021091e-06,2.85833495108e-09,4.44842988932e-08,2.85696182299e-14,7.52911041041e-14,2.21674893886e-05,2.34567759663e-05,3.1104678712e-13,1.09092934155e-14,8.80445347746e-14,1.62834708103e-07,2.69627455974e-13,5.39898241773e-11,8.3639649801e-10,4.18525092905e-11,7.46277088418e-11,1.03817667915e-11,1.99502869238e-12,2.51707767991e-12,8.47418868254e-07,1.08918682885e-11
347,7.46018448348e-06,5.85183198638e-09,8.46374933022e-07,2.52879208468e-06,2.01157507775e-08,6.32369017522e-09,3.77795414592e-07,1.48766338019e-07,8.52219792158e-09,4.35347500599e-09,3.03281178742e-06,3.98189871036e-08,2.9433087467e-07,2.10145264976e-06,8.09942376508e-08,4.1274904046e-09,1.28242195476e-09,2.3509684008e-05,1.11833551981e-05,2.29007129893e-06,8.52333376469e-08,2.54578419e-09,6.32852581294e-09,4.35386611047e-10,3.82905982516e-07,2.28241426957e-06,1.50159856676e-06,1.66396426993e-08,7.58980514398e-08,9.20333754575e-12,1.38583332483e-06,7.99732049826e-09,9.69882530384e-07,2.0661774438e-07,9.1615120347e-08,1.00646401378e-08,2.19135311998e-07,5.12057491683e-10,1.76894738699e-09,1.42368753043e-09,5.61294139207e-10,1.12880625755e-08,5.92805498278e-08,1.91545195244e-06,7.58647864389e-08,5.22915595818e-06,6.11713584098e-08,1.07383840856e-07,4.21306391902e-06,9.69383612507e-06,7.42379184182e-05,2.48002861201e-10,4.33829468361e-06,3.19849535329e-05,9.08786726452e-08,9.77908921091e-06,4.78443920183e-08,1.14553373953e-08,1.80304278536e-07,1.91957957603e-07,2.73211651894e-06,2.439748902e-06,1.2247797406e-06,1.71436729916e-07,1.22687068026e-10,1.86067750996e-05,1.6324422139e-09,7.8465666122e-07,0.000821600123312,0.0204455078199,6.73503692699e-07,1.95309499991e-07,2.45746641399e-09,5.77160183433e-05,4.48325001554e-10,1.7801375056e-08,7.37861251451e-07,7.53995285229e-08,8.22365844253e-10,1.60151338084e-05,6.37792471079e-08,3.19019273088e-07,1.06268185115e-08,1.83031659432e-06,2.92416755136e-08,2.99938286294e-05,0.978378936124,2.21368775028e-07,6.52968517136e-10,9.72004087235e-08,6.46675572609e-08,3.26272534126e-07,5.70707715906e-08,6.64852995464e-08,2.54621967652e-06,6.76270795423e-08,6.94514098055e-06,3.57219829016e-08,6.46079687845e-06
351,2.96333373038e-11,4.18272453286e-08,4.78092981902e-10,2.74294662676e-07,3.26070954446e-07,2.94886740679e-08,7.45494957371e-08,7.5296878902e-07,1.19928450021e-09,4.63717436233e-08,2.56901630045e-08,4.89720091908e-07,7.26739320461e-08,2.05328945435e-06,5.37520372773e-08,3.16717884461e-06,2.46658480919e-09,1.28390172865e-07,1.77301469089e-05,2.05616695041e-09,3.69576324826e-08,5.46192502392e-08,0.000117454963007,1.32311312619e-07,4.73552089388e-07,4.65832920998e-05,3.1821351966e-07,1.01035984743e-07,0.000332152294852,4.98464580399e-06,4.72214733486e-09,2.69304819094e-07,3.87816713487e-07,4.50355129839e-05,7.09841079502e-10,1.40205652412e-06,4.98141945258e-08,1.10740153985e-11,1.13820374641e-07,5.91953958635e-10,1.57959822009e-12,5.04703993611e-11,2.5572697347e-10,3.32743604159e-10,2.86126879249e-07,1.45658117848e-10,3.17786115575e-05,1.44203742073e-11,2.92472202528e-09,7.73870703426e-06,3.77247182808e-11,4.03173843717e-08,8.96572271609e-06,1.13346781405e-06,1.05619878756e-06,9.70106987427e-09,5.48982358084e-08,4.49292365277e-08,1.42232403073e-11,2.14068229861e-10,5.73849430815e-05,2.56289573038e-07,0.999242461382,1.59650456796e-10,2.31361202742e-09,1.87729914117e-05,7.04439200287e-06,1.44221882264e-07,2.67266799361e-09,2.3435660057e-10,3.81618139552e-06,8.34194190249e-08,1.99622924976e-08,3.48194778957e-07,4.76631391794e-08,9.6300589802e-08,5.69280888776e-12,9.32960819195e-07,5.85606116277e-09,2.08440815029e-06,8.85585364003e-07,1.47740887991e-09,1.71864232474e-14,1.38813672427e-08,5.91092987194e-11,1.38595746321e-09,8.68178062566e-07,6.86976829701e-11,1.35567811735e-05,5.40947774057e-10,1.88722081807e-10,2.60097454231e-06,9.54637320072e-06,3.84754336437e-06,5.05321324213e-13,8.7564279811e-10,4.2900469411e-08,6.34235784972e-08,9.12364833529e-06
352,2.25981724753e-10,9.7993137043e-09,3.05049958973e-09,5.76369395621e-07,1.07349845012e-10,6.17804024603e-10,1.31078726882e-08,1.39283946737e-09,6.41179147428e-13,6.1822805348e-11,7.17150324949e-10,1.70660617703e-10,5.74531079375e-11,3.73910238561e-10,1.67545800539e-10,2.21404231301e-10,3.77003418712e-11,2.21266737107e-10,6.34756639709e-08,1.27336379311e-11,7.80723384593e-08,1.58657911336e-12,3.42337443022e-09,8.6166431436e-10,3.76062485402e-10,1.40073379183e-06,3.63577218874e-10,6.53399190509e-08,6.15334447383e-09,1.16760167778e-10,3.63737742738e-10,1.8686112612e-10,8.67507639446e-10,3.73459281422e-09,1.46142939105e-12,2.87865730081e-10,2.97496321611e-08,8.33154101936e-13,6.97982782329e-11,4.25019594654e-10,1.9769437937e-12,7.42665466118e-12,3.88957621953e-12,1.95906597809e-08,2.23791436581e-09,1.34963777252e-09,5.08799836309e-10,2.15581336995e-11,4.20842405056e-10,6.31996226124e-10,4.30399309392e-09,3.42587122956e-08,6.51372842975e-10,8.64967457003e-09,9.42891054679e-12,3.17305478558e-13,4.75407615652e-11,1.76601921572e-10,1.51982397558e-09,8.75703560263e-09,0.999993078472,2.27073714993e-11,3.78323125609e-06,5.13264765607e-12,5.96832386341e-15,9.61976778876e-09,2.43836692778e-08,2.80043311237e-10,5.21918600148e-13,1.30243189281e-10,3.07176867582e-10,1.27685452962e-09,1.81831244625e-11,5.06050422402e-11,3.49900617925e-11,2.1295660479e-11,3.34073853546e-11,2.37201296822e-08,5.01066132783e-12,4.57214929104e-07,4.69286997095e-10,2.76489323692e-09,7.54958938491e-14,1.83751628638e-13,3.57616500304e-10,9.36657755215e-10,2.07095545883e-07,2.61401076551e-09,6.36712650002e-12,1.44283033121e-10,2.99548331507e-11,3.22629215924e-08,2.66753107043e-09,2.95837678496e-11,6.62420390735e-13,4.87871823064e-10,3.48787216018e-11,2.20603807486e-12,2.6799925173e-08
353,6.31500876604e-12,2.63749958642e-11,3.09404313302e-10,2.19272478818e-08,1.74442026223e-10,6.84455338058e-12,1.06446006938e-09,5.07871337759e-09,3.87373102408e-11,6.14578489452e-12,9.20477050293e-09,2.57826778696e-09,1.14003498195e-10,1.5535388043e-07,1.37137162493e-10,3.29907925969e-11,4.78674046566e-13,3.2320507326e-10,7.36969791163e-11,1.21145551455e-09,2.82286654153e-10,3.19400404934e-11,1.72280695586e-09,2.84262955032e-11,1.70089450151e-11,6.99052596502e-09,3.14995132422e-09,1.30409324508e-11,2.92631008162e-07,9.41477106389e-12,2.60303726688e-07,9.60811315956e-09,3.91036756284e-09,6.48799874426e-09,5.78476372091e-11,4.62074885584e-10,1.25934479058e-09,7.49119235706e-14,5.95709077141e-12,6.90621074659e-12,1.55012144974e-14,1.08884638227e-13,1.1249605336e-10,1.98075376296e-09,4.61721901944e-10,2.36878150243e-08,1.3480216832e-08,3.09124449337e-12,2.15119106278e-11,2.9595637109e-10,4.31904211977e-10,1.20601090823e-12,0.99996438549,1.86261345614e-07,4.06663494618e-11,1.86182221996e-10,9.74964172121e-13,4.30424756615e-11,2.96042805884e-11,7.85246286445e-12,2.37989880635e-08,1.29668622468e-11,9.91011872192e-09,7.40672677921e-12,3.05411948284e-11,4.91379140564e-09,6.2933419268e-07,7.00769078011e-08,9.72339486277e-10,7.13069234746e-08,1.77222996337e-09,1.16294424802e-10,3.85206477823e-12,3.1564578624e-08,3.41023684545e-13,1.5191531214e-09,9.60244662095e-14,2.26517826594e-11,5.67036041148e-13,1.29214039034e-07,3.25953575338e-11,3.01446813319e-05,6.23732848715e-14,5.50253797974e-08,1.34483207752e-11,1.59653110316e-10,8.33595615355e-07,7.13820983044e-13,1.69857725299e-11,2.34485962267e-11,4.29162857176e-10,9.3058652242e-10,2.35595900576e-06,1.49295891144e-09,1.65108802194e-10,4.09405112262e-12,4.91735129328e-08,1.69395529534e-12,1.865332292e-07
359,7.67205050888e-09,1.27699536895e-06,3.29358511232e-10,8.19137638769e-13,7.70153592619e-10,8.1457137932e-11,2.21827527031e-08,8.55670718185e-10,2.02225571984e-07,6.9393198935e-09,4.90415572719e-11,3.99434407145e-05,2.59515293845e-08,1.17212197514e-06,4.92663890417e-05,1.50818589242e-08,1.30468855136e-06,9.8764442492e-09,2.91898216324e-10,1.23940014212e-08,7.11697196679e-10,1.37814809342e-12,9.94085601681e-10,4.20526693824e-14,4.36270660228e-12,1.55813295815e-10,3.30015016553e-07,1.13352367697e-07,1.99111833095e-14,4.36939619998e-14,1.79566850251e-13,2.45110564669e-12,1.03648571096e-09,1.07058159658e-10,6.15735388703e-13,1.17201232977e-10,1.91162478804e-08,1.10062956548e-10,2.90962235203e-11,2.52825143863e-11,3.04295807642e-11,1.90643526565e-08,2.37496733617e-11,5.96887897587e-10,1.06279717874e-10,8.32710883757e-13,2.37631836756e-13,8.77205004514e-08,1.65201270863e-08,3.39920760941e-08,1.75598685493e-10,3.14298053152e-14,7.23828956145e-11,1.24634087613e-12,5.64495704531e-11,3.22494778059e-12,8.74258065557e-13,2.7791634861e-10,1.15005308271e-08,1.28368706551e-08,3.86317652124e-09,3.56636987316e-12,9.39148752512e-09,1.72414391965e-08,2.47977943936e-13,1.43452612398e-12,4.25439136377e-10,4.44838010426e-12,7.17483795575e-13,5.23658246529e-12,3.26211813649e-13,1.03272765923e-11,5.67955239173e-12,1.23583560228e-10,6.97023815704e-11,2.17677835354e-10,1.18619633804e-10,4.87487427231e-08,4.55077975336e-09,9.8018179283e-10,1.01728504557e-08,4.43240704177e-12,7.46939204161e-11,2.63798993526e-09,2.62401867259e-09,1.66067226245e-09,5.64604692942e-10,8.14544651127e-11,5.25922371402e-12,1.9666936506e-07,7.08305195057e-12,1.28924489368e-07,3.9111837925e-12,7.12261099823e-10,1.02033850196e-06,0.999904629646,1.91894486046e-09,2.17028948032e-10,8.76302696198e-10
361,8.5519082529e-16,3.53350549216e-13,1.12685493788e-14,1.0145804965e-10,3.59646524935e-09,2.20048818187e-13,2.06166570369e-13,3.32243886718e-08,6.70422734586e-13,4.53717926609e-10,2.82477405388e-06,2.32375025956e-08,2.69349675516e-11,1.8081633585e-08,1.2932093723e-12,1.37068595854e-12,2.80352084857e-14,1.31297198249e-15,2.5300808127e-08,1.25670529433e-15,1.74803828683e-09,4.69805769387e-12,1.54616740121e-06,4.45326164197e-07,3.17123712374e-12,4.97449041892e-11,7.80617557854e-13,8.22777989629e-19,0.00127735132411,4.62744603873e-09,2.85777715351e-11,9.44505265915e-12,2.78824698378e-09,1.61531411734e-07,3.73353845497e-18,1.69029280485e-06,7.55646799887e-20,2.23931753441e-24,1.06300253317e-16,1.78689678088e-18,6.69474534126e-27,1.32150557973e-21,5.19982157792e-15,3.10177174014e-19,1.00810263272e-09,4.81846398012e-18,0.000300711655334,7.9828551833e-22,1.21021466415e-13,1.74060367066e-10,1.81047910331e-16,8.89122212029e-11,1.93898279022e-07,0.000230978745247,1.0563102585e-06,9.35143181391e-08,1.39713271659e-08,2.70459547719e-20,7.88500787207e-24,5.18313382207e-19,3.85930754103e-11,3.97362209744e-12,5.60356325218e-10,3.45483994035e-17,0.995590851859,1.20066612743e-08,2.73879943869e-09,9.21895367193e-16,4.53213071152e-13,1.16609686132e-11,8.39968598055e-07,2.14924192964e-13,2.97152476291e-14,3.09746101427e-10,5.64746402202e-07,1.09657363718e-10,3.0373792122e-22,2.91436495645e-15,1.96499697728e-13,1.25629271656e-07,0.000548960853574,2.07975374788e-10,3.0557700838e-25,1.17107622401e-11,2.12875822697e-14,3.68517784165e-18,4.29964769185e-14,1.23776622459e-22,4.8526014966e-09,8.94417470934e-20,1.71142276503e-12,6.57769854639e-10,1.08222780729e-05,0.00203054122725,4.3635392078e-21,5.09846392747e-20,3.34471573913e-14,1.02457580005e-13,8.98567447643e-08
368,1.11993453859e-12,5.91594184062e-11,4.25711650374e-08,1.08635536736e-10,7.92741610363e-13,3.52513518376e-08,3.49175416381e-11,9.94988861985e-11,1.05088580758e-14,1.25934549512e-13,2.80913647618e-11,2.82995009091e-15,2.2844339795e-14,6.32931615316e-14,2.38822982323e-12,9.82450026127e-11,5.38006843041e-13,1.35526650097e-11,3.63871539415e-13,6.21114354048e-10,1.92177420793e-13,4.40884041727e-11,8.14087596929e-14,1.73995531371e-14,3.06137621248e-13,5.00215656573e-13,2.29262803177e-08,2.85829374879e-07,1.49831058403e-09,8.36524620459e-16,5.48120105858e-11,1.38362536982e-11,2.96923053168e-10,4.83551838609e-14,7.16546155899e-09,1.09622384891e-11,4.43901531706e-10,8.70316185175e-12,3.42299195604e-12,1.0097191188e-11,1.28429708253e-10,7.23667169258e-12,0.999997157719,1.65461059105e-10,7.94275384772e-10,1.55438429654e-11,4.93496865032e-17,6.77169799304e-12,2.98308880966e-18,1.56592912892e-12,1.2611925498e-08,1.2628430622e-13,7.91875251629e-13,1.30885921006e-16,2.96698954483e-13,3.24288817528e-13,1.07182562899e-13,2.24389489624e-09,6.80799854818e-08,8.92851418514e-11,2.44469963037e-11,1.33930364131e-09,3.09505063135e-13,2.89848914747e-09,2.77300872282e-14,1.63006437518e-14,5.65495473435e-08,1.54109631894e-09,4.40449572777e-10,1.03732099479e-10,2.51644703828e-14,3.72619620356e-13,3.6731719541e-10,6.4820955388e-07,7.53049808299e-17,1.2709144722e-11,1.22483433687e-09,8.30639004813e-11,4.90880423069e-13,2.31291040604e-12,5.30914515467e-15,1.60802192909e-06,2.29904172737e-11,1.78743982049e-08,1.54658925898e-10,1.19360752151e-12,2.00031330265e-08,1.55177597246e-09,6.44542449281e-12,2.85842921364e-10,1.03040665388e-10,2.18939340092e-13,1.24806420761e-11,2.71410137346e-18,9.18244596476e-11,3.67613992658e-12,3.80609022377e-12,3.64402553433e-13,1.86262562682e-13
370,9.80048953885e-10,4.89408675044e-11,2.69495113217e-06,3.29205905952e-05,2.30417111428e-10,1.16402747946e-10,2.5029165034e-08,1.39288877539e-12,5.31362883858e-13,8.41190256742e-11,2.40191449791e-11,3.04608474869e-11,8.21264628023e-11,1.78344914572e-12,7.23407096862e-11,2.99605583449e-11,6.49122978471e-11,5.8780494452e-10,5.15429916523e-09,3.89193667159e-09,5.40561770795e-09,1.68107828708e-08,5.12932766342e-09,5.02843296236e-06,2.51384601377e-07,1.38623008396e-08,3.58922233267e-09,1.83848295901e-05,5.48592687472e-08,9.10298577678e-10,2.02603960144e-07,1.20983294947e-08,1.4596440341e-10,1.10430770806e-12,0.000287449738741,1.66633371388e-12,2.19916527649e-07,8.8156470047e-09,1.86902834983e-07,1.08751198837e-06,1.81835808732e-07,1.06898065988e-11,1.99141823732e-07,1.94448850066e-05,3.83475143621e-10,1.80587831973e-10,1.73604065001e-13,1.5972788943e-07,1.43561380323e-11,4.05802223815e-10,7.00814896927e-06,9.19025022603e-11,3.14453917982e-10,1.85320630851e-11,1.8409253947e-08,7.85103922181e-10,2.11182715102e-13,1.21668898995e-07,4.47548117636e-07,4.98147722399e-08,9.24174343574e-08,1.71478865044e-05,3.1911160635e-09,9.96096657609e-10,1.15432930556e-12,9.5869117707e-11,1.89827563653e-09,1.51855207997e-06,2.00582262858e-08,2.2514730891e-06,1.70991712897e-09,9.01916382737e-11,4.02106409162e-09,3.86224998686e-07,5.04231323801e-15,5.89899077293e-12,3.75217476031e-07,1.20158094292e-08,4.83578022248e-13,1.30724113706e-06,1.38219754095e-13,3.04410073061e-05,1.15955337626e-08,6.8083249652e-12,3.21868873527e-09,9.44509013416e-07,2.0593554102e-09,5.03866885821e-08,1.03642497182e-12,3.56401116735e-08,4.46550975716e-07,1.04087478296e-11,1.14678956774e-11,2.57180204245e-13,3.34903194643e-10,9.46624793669e-10,0.999568697369,2.47440952352e-09,2.24715019845e-08
372,9.28752298249e-07,5.85335178672e-07,4.06847254705e-09,1.03423639022e-10,1.95988279667e-08,1.01067229387e-09,3.2021596262e-07,4.05124552294e-08,1.98278565775e-05,4.29755405193e-08,4.06932354156e-11,9.5140614699e-05,2.30161391572e-07,1.84145748689e-05,3.11166871049e-05,1.16421186509e-07,1.0589685225e-05,3.11112634708e-06,2.28336719969e-09,1.0211453875e-07,7.99969953319e-09,9.37642467172e-12,1.23301989736e-08,5.41997383836e-13,1.50403198283e-10,1.53563623045e-10,6.84703565279e-07,8.68065999696e-08,1.24622722154e-13,1.35025558629e-13,8.07801847167e-13,4.21285485102e-11,3.34314888485e-09,4.73889536649e-09,8.51396428879e-11,8.60865488e-10,7.94189713399e-08,1.26658701733e-09,3.59920193176e-09,3.10747194192e-10,1.10058649584e-09,3.56591016734e-05,5.05356252355e-10,3.8535322186e-09,5.56523456334e-10,6.81622120546e-10,4.47196032932e-12,2.09565090933e-05,4.85010479974e-06,2.45970482218e-06,4.87758226982e-08,1.12100701951e-12,1.3857086708e-09,7.46747312898e-10,3.07152470856e-09,1.63161924237e-10,1.08124958188e-11,4.48793234218e-09,1.4324210589e-07,1.44628265522e-07,1.48975788725e-08,1.29673497488e-10,4.02863052902e-08,7.01127997034e-07,7.93231322255e-13,4.01736287412e-12,5.2318532288e-09,5.07334484727e-11,1.9341141576e-11,2.30230637745e-08,2.96336241183e-13,9.44876392648e-12,3.4259507167e-11,9.56284281198e-10,8.84824661267e-10,3.32958931481e-10,2.52374480954e-09,8.20021210142e-07,3.67419610452e-08,4.58184853633e-09,8.221242072e-08,6.93059334061e-12,1.91596364735e-09,2.68306637044e-06,2.50547094563e-07,7.49900244913e-08,2.13495417464e-09,7.5420805948e-10,1.77185329049e-11,9.88893575994e-06,2.7369362644e-10,3.5323106708e-07,8.78433983586e-11,2.85263408132e-08,0.000116656379563,0.999622539748,9.133728543e-09,6.41884332876e-10,1.79429858473e-08
373,1.15587758261e-06,3.31959175904e-07,4.72976552676e-09,1.26733866126e-07,7.08183779748e-08,6.88879610488e-09,1.36635545768e-08,1.91072340613e-07,1.03682323784e-07,7.99053294726e-07,1.06618144851e-08,2.38035446354e-06,1.12439367227e-08,4.54291102225e-07,2.2769624105e-08,6.9654401968e-09,4.81063978801e-08,8.53144016051e-09,1.02375257089e-07,3.71120901691e-09,0.999967247797,6.63840951926e-10,3.04401281647e-08,1.13853107911e-06,3.87352993202e-08,5.33557774679e-09,9.84847787789e-07,2.09956636571e-11,4.09601041401e-09,6.1931262198e-09,1.60416236193e-11,5.65235595132e-09,1.99325363987e-10,1.63561065984e-07,5.54411981246e-13,2.34010876661e-07,1.03015343213e-10,9.7590439239e-11,2.20101887654e-09,4.87428975963e-10,5.83931271979e-13,1.51093604398e-08,2.26839865433e-11,4.19056854662e-10,6.43618348629e-10,4.31637463155e-12,6.98664132289e-09,2.77297172287e-10,4.03159504955e-06,1.08196047792e-07,3.37036632274e-11,2.54384740565e-08,5.63515389571e-09,1.10067769799e-08,3.14198431732e-06,7.73811450413e-07,9.41640866273e-10,2.4025479763e-12,4.12578095184e-13,3.03406616297e-08,6.30813355394e-08,1.34033829812e-09,4.88508978669e-09,2.70113160622e-10,9.54216545068e-10,1.58035408104e-07,1.68542040396e-10,7.4613742276e-14,2.74151159594e-11,1.16809320346e-10,7.65933715758e-09,9.69345025791e-10,6.73039193889e-11,7.37068356603e-12,1.72244146283e-06,5.82905171132e-10,5.69667726579e-11,8.09030045102e-11,2.666736059e-08,2.72095537551e-06,4.48273009956e-06,6.62478566216e-13,1.35982809892e-13,5.36671509423e-10,1.57993159394e-07,4.59310841139e-10,5.36542772511e-10,2.05456063435e-12,3.44743039677e-10,1.49781993636e-09,1.14088762057e-09,6.22988138187e-06,5.03377771014e-09,2.48550890355e-07,2.70092149309e-10,1.2855067182e-09,5.73408093781e-12,1.29056828244e-08,2.79528054086e-07
378,6.99652562067e-07,7.96695203391e-09,3.17862355197e-08,1.13082711823e-09,1.53419255218e-09,3.64083683553e-06,7.33693572106e-06,6.02287658117e-11,6.17422851366e-07,6.97515475094e-08,3.97560446532e-12,1.07830949836e-09,3.56960748881e-10,1.43778860603e-09,1.06160256583e-08,3.50774092361e-08,5.38411035352e-09,7.12231335066e-08,1.79690455588e-09,1.86203086782e-06,5.89460331975e-08,2.06616458304e-13,1.30566722842e-10,4.66934836393e-11,1.11502705271e-08,5.70770041562e-10,2.92176790213e-06,5.93719680847e-08,1.20881854381e-12,3.76228769252e-13,4.880795393e-13,7.68082249639e-10,3.35703015756e-09,1.40689271512e-08,1.27765504722e-10,1.58886259466e-09,8.12271698815e-07,6.25605904696e-07,4.13655817492e-07,2.99047281212e-11,1.82136451398e-08,5.13067697125e-09,1.15196666602e-08,6.47579417198e-08,3.56766217952e-10,1.06570908925e-09,2.44097088515e-13,1.00319387465e-06,1.90231816661e-11,3.25668178118e-09,2.41642604646e-08,2.34755648701e-10,1.61432819219e-11,2.70903171998e-12,4.59214434645e-09,7.62530080449e-09,6.4916463416e-12,2.71978506526e-09,2.95601648607e-08,0.999743509841,2.71935300731e-08,1.82753652782e-08,1.95952802509e-10,2.92254783804e-05,7.24204283095e-14,5.36535816329e-09,1.0037040528e-10,2.05421357077e-10,2.9628074364e-09,3.63832397528e-08,2.49581511316e-07,0.000183419592697,2.85319366694e-07,4.9028901669e-10,1.99284564158e-12,4.76695465585e-11,4.36821533508e-07,3.32645665899e-08,3.81587779608e-06,2.19672473869e-08,6.67828377435e-06,4.77377046015e-12,7.65736022651e-06,2.35892881463e-09,3.75303602771e-06,5.65161283038e-09,5.65459097934e-09,2.07977155953e-08,1.87705713801e-12,1.72914290111e-07,2.95137101681e-08,2.68157325133e-10,2.25679396854e-11,2.92866273727e-12,4.76150109111e-09,8.08197565072e-08,3.44765881117e-09,1.38606177167e-10,1.5075132955e-11
