Id,SalePrice
1642,225981.1875
1643,228438.796875
1644,235572.015625
1645,187695.671875
1646,159885.171875
1647,160869.078125
1648,135232.359375
1649,138529.234375
1650,117224.1875
1651,124530.09375
1652,93795.4453125
1653,95254.9765625
1654,154870.875
1655,143876.265625
1656,147152.15625
1657,154507.21875
1658,146437.625
1659,136678.140625
1660,149566.703125
1661,463813.75
1662,410766.15625
1663,397931.1875
1664,331217.09375
1665,314108.75
1666,328776.21875
1667,387213.9375
1668,321611.0
1669,301509.3125
1670,360245.96875
1671,254293.46875
1672,510977.65625
1673,299329.59375
1674,256067.296875
1675,186949.296875
1676,189701.8125
1677,223594.359375
1678,443762.625
1679,393875.0625
1680,346071.03125
1681,253608.5625
1682,308687.375
1683,177207.953125
1684,176179.21875
1685,170684.015625
1686,168037.328125
1687,161427.859375
1688,188681.328125
1689,198733.390625
1690,190952.96875
1691,177924.9375
1692,272928.96875
1693,162371.390625
1694,184833.125
1695,165829.578125
1696,280814.125
1697,169619.046875
1698,365133.96875
1699,314882.5625
1700,236475.75
1701,267912.8125
1702,245241.3125
1703,253498.296875
1704,289163.375
1705,236137.9375
1706,414496.65625
1707,221829.15625
1708,209426.203125
1709,274461.375
1710,225562.609375
1711,259009.640625
1712,251741.046875
1713,279204.96875
1714,227602.671875
1715,211792.015625
1716,189802.25
1717,176784.609375
1718,134329.515625
1719,201868.75
1720,245833.734375
1721,172903.625
1722,122934.984375
1723,152331.890625
1724,217313.203125
1725,239047.5
1726,180634.828125
1727,152166.65625
1728,181455.3125
1729,164814.53125
1730,156780.890625
1731,119191.882812
1732,133037.40625
1733,121045.09375
1734,116170.710938
1735,126936.101562
1736,115788.125
1737,343958.96875
1738,225099.515625
1739,253276.453125
1740,198884.6875
1741,186349.96875
1742,172232.5
1743,178459.5625
1744,314607.3125
1745,216890.21875
1746,187040.25
1747,223713.59375
1748,218503.765625
1749,153721.359375
1750,137326.203125
1751,232524.859375
1752,121702.679688
1753,150612.453125
1754,203118.578125
1755,167777.4375
1756,123685.132812
1757,120464.0
1758,142535.5625
1759,160887.328125
1760,164074.15625
1761,136728.203125
1762,167223.140625
1763,176135.53125
1764,118413.632812
1765,122163.28125
1766,177206.59375
1767,212466.5
1768,145465.515625
1769,176487.296875
1770,146138.09375
1771,129392.046875
1772,132777.1875
1773,125413.351562
1774,135352.34375
1775,140509.75
1776,126269.023438
1777,114899.21875
1778,137748.421875
1779,114559.921875
1780,182008.34375
1781,131114.953125
1782,96261.796875
1783,137145.71875
1784,103758.648438
1785,119051.804688
1786,155194.515625
1787,163021.984375
1788,55946.1640625
1789,98236.34375
1790,80206.6171875
1791,185328.0625
1792,154213.84375
1793,132928.078125
1794,150102.5625
1795,137529.609375
1796,122714.53125
1797,124000.953125
1798,126740.382812
1799,111212.898438
1800,125110.515625
1801,127557.179688
1802,138652.6875
1803,149569.84375
1804,144858.328125
1805,138856.59375
1806,113004.226562
1807,128610.226562
1808,119688.96875
1809,114937.46875
1810,149498.109375
1811,97888.9140625
1812,98395.734375
1813,121444.59375
1814,100477.179688
1815,60206.0703125
1816,92962.8046875
1817,107522.140625
1818,145076.640625
1819,119356.015625
1820,59508.7890625
1821,111825.492188
1822,155165.65625
1823,46011.28125
1824,124304.648438
1825,131965.984375
1826,99681.28125
1827,103440.8125
1828,131738.25
1829,111848.421875
1830,146172.234375
1831,153282.03125
1832,89306.1015625
1833,138336.625
1834,116336.351562
1835,133940.890625
1836,137556.890625
1837,87463.25
1838,123941.125
1839,93020.71875
1840,167806.234375
1841,144872.015625
1842,77647.0390625
1843,131561.859375
1844,134886.90625
1845,141168.15625
1846,158076.703125
1847,163256.125
1848,58313.3359375
1849,113537.640625
1850,116683.351562
1851,157029.59375
1852,121194.5625
1853,124887.484375
1854,175292.140625
1855,140792.765625
1856,221538.46875
1857,159136.734375
1858,139727.890625
1859,122783.71875
1860,149074.984375
1861,120509.617188
1862,299281.375
1863,286012.625
1864,286136.78125
1865,334362.25
1866,334905.71875
1867,233906.25
1868,304194.46875
1869,207353.59375
1870,235152.734375
1871,247580.4375
1872,170197.515625
1873,236153.484375
1874,140478.921875
1875,203693.9375
1876,195256.578125
1877,214144.328125
1878,196264.34375
1879,130909.914062
1880,133964.515625
1881,242076.0
1882,251157.625
1883,188576.984375
1884,205195.21875
1885,258441.40625
1886,302084.375
1887,202902.328125
1888,273717.46875
1889,158847.734375
1890,122532.804688
1891,142292.578125
1892,103792.890625
1893,131402.734375
1894,127657.695312
1895,141627.4375
1896,124776.523438
1897,113737.914062
1898,106285.078125
1899,151194.4375
1900,142574.578125
1901,174940.59375
1902,142243.59375
1903,220998.6875
1904,145490.078125
1905,197394.359375
1906,126151.3125
1907,187629.640625
1908,109800.515625
1909,131855.015625
1910,120183.4375
1911,212703.296875
1912,304012.0625
1913,149727.125
1914,56973.7539062
1915,328038.65625
1916,64618.3007812
1917,266962.25
1918,140885.984375
1919,162488.203125
1920,142491.921875
1921,427760.25
1922,337573.625
1923,209733.40625
1924,218953.921875
1925,196188.546875
1926,389170.84375
1927,136306.25
1928,155818.578125
1929,119883.742188
1930,130322.46875
1931,144533.5
1932,140383.296875
1933,170357.796875
1934,183207.53125
1935,172198.671875
1936,192841.765625
1937,180989.703125
1938,163511.984375
1939,241315.125
1940,183146.734375
1941,171466.8125
1942,178167.578125
1943,199850.9375
1944,369864.625
1945,396119.0625
1946,135769.28125
1947,329825.75
1948,166293.59375
1949,242426.234375
1950,183740.671875
1951,263008.1875
1952,204138.484375
1953,164989.40625
1954,191046.046875
1955,135528.140625
1956,278658.59375
1957,155722.3125
1958,326360.8125
1959,138666.96875
1960,116813.507812
1961,122654.632812
1962,94409.1953125
1963,104060.398438
1964,109983.1875
1965,149230.3125
1966,141201.8125
1967,281635.90625
1968,441690.40625
1969,420454.25
1970,462827.53125
1971,441424.6875
1972,385398.40625
1973,260413.75
1974,323181.5
1975,351264.5
1976,277287.53125
1977,378235.09375
1978,388361.84375
1979,332421.8125
1980,194999.78125
1981,369269.34375
1982,227520.421875
1983,207608.25
1984,163209.890625
1985,220746.125
1986,208517.640625
1987,176507.828125
1988,173331.234375
1989,187589.375
1990,216716.953125
1991,237307.359375
1992,217653.5625
1993,167574.515625
1994,239718.671875
1995,185213.734375
1996,251373.046875
1997,301227.375
1998,345207.40625
1999,255081.875
2000,314642.71875
2001,259069.671875
2002,247784.046875
2003,260620.203125
2004,272826.4375
2005,225258.65625
2006,226198.53125
2007,245803.734375
2008,221153.4375
2009,188235.59375
2010,191657.734375
2011,137334.84375
2012,176111.515625
2013,181097.09375
2014,183179.75
2015,200295.890625
2016,188975.578125
2017,196410.765625
2018,121011.28125
2019,131946.59375
2020,106941.382812
2021,112723.835938
2022,184562.578125
2023,143194.3125
2024,227031.0
2025,364738.625
2026,173910.09375
2027,150095.6875
2028,150501.046875
2029,173138.921875
2030,273727.375
2031,239596.40625
2032,261372.140625
2033,269651.5
2034,161875.25
2035,220802.765625
2036,193120.03125
2037,199655.859375
2038,269557.40625
2039,225963.734375
2040,261735.078125
2041,292494.9375
2042,200208.234375
2043,177971.265625
2044,153110.078125
2045,215452.0625
2046,140646.21875
2047,150107.859375
2048,137285.46875
2049,135651.765625
2050,186817.9375
2051,106851.367188
2052,131382.8125
2053,150772.40625
2054,75529.015625
2055,162360.25
2056,138699.5
2057,117624.984375
2058,228583.28125
2059,131448.984375
2060,170557.09375
2061,185046.890625
2062,134328.359375
2063,117316.34375
2064,141828.828125
2065,113505.703125
2066,163306.421875
2067,111587.390625
2068,139528.15625
2069,85319.34375
2070,114914.117188
2071,91515.4453125
2072,130527.945312
2073,139188.84375
2074,193471.203125
2075,150475.34375
2076,121425.367188
2077,152882.3125
2078,130721.164062
2079,134453.328125
2080,115392.492188
2081,131948.484375
2082,135987.234375
2083,149455.640625
2084,112186.640625
2085,124679.703125
2086,115110.78125
2087,118729.570312
2088,95509.3125
2089,80392.3203125
2090,128620.164062
2091,119519.132812
2092,130955.117188
2093,114100.5625
2094,111645.085938
2095,145949.375
2096,79995.2421875
2097,92557.3828125
2098,144026.046875
2099,53394.9453125
2100,85304.9453125
2101,119545.007812
2102,124261.03125
2103,102198.257812
2104,130510.898438
2105,116868.554688
2106,72610.3984375
2107,229192.078125
2108,117418.421875
2109,115454.351562
2110,123814.484375
2111,148578.515625
2112,140277.046875
2113,122865.710938
2114,109834.453125
2115,158113.1875
2116,112422.476562
2117,147214.046875
2118,119205.40625
2119,111181.617188
2120,109768.476562
2121,83276.6640625
2122,105522.953125
2123,88927.140625
2124,164641.109375
2125,126464.257812
2126,146853.6875
2127,157247.328125
2128,126664.742188
2129,98134.8359375
2130,146653.828125
2131,155055.59375
2132,116699.492188
2133,124751.898438
2134,120752.007812
2135,100741.804688
2136,72507.78125
2137,112493.695312
2138,133156.59375
2139,149757.390625
2140,142032.140625
2141,140729.40625
2142,125937.109375
2143,138308.78125
2144,116515.0
2145,137484.234375
2146,154351.40625
2147,136555.546875
2148,134775.546875
2149,148907.890625
2150,225616.1875
2151,113447.484375
2152,155923.671875
2153,157793.390625
2154,105106.046875
2155,141606.78125
2156,254758.546875
2157,225355.765625
2158,229365.46875
2159,204579.328125
2160,168492.734375
2161,243709.046875
2162,365676.21875
2163,348858.46875
2164,254642.921875
2165,196754.03125
2166,144862.203125
2167,231900.796875
2168,202508.15625
2169,197414.5
2170,224090.46875
2171,147508.609375
2172,131828.359375
2173,164060.859375
2174,228858.109375
2175,316586.53125
2176,333124.75
2177,244811.34375
2178,210518.328125
2179,143875.71875
2180,218028.546875
2181,187724.3125
2182,216465.984375
2183,190582.375
2184,126406.5
2185,114809.179688
2186,144900.46875
2187,151697.921875
2188,156754.578125
2189,226309.640625
2190,82988.953125
2191,83385.6171875
2192,91365.1015625
2193,99767.3515625
2194,101269.09375
2195,109232.976562
2196,100932.789062
2197,112196.164062
2198,163827.90625
2199,169675.1875
2200,142380.8125
2201,141048.25
2202,214550.703125
2203,141807.1875
2204,187962.03125
2205,113718.828125
2206,135639.46875
2207,219031.1875
2208,251888.75
2209,210936.140625
2210,119089.164062
2211,117994.617188
2212,117585.28125
2213,108315.75
2214,124998.054688
2215,101017.820312
2216,150724.390625
2217,67842.796875
2218,64567.4179688
2219,61986.2578125
2220,60238.4609375
2221,326931.5
2222,262659.78125
2223,273661.34375
2224,216385.6875
2225,123465.695312
2226,186013.84375
2227,202847.765625
2228,271215.6875
2229,242598.3125
2230,157311.375
2231,214734.734375
2232,182207.203125
2233,170514.15625
2234,243724.859375
2235,214416.53125
2236,256412.109375
2237,344729.375
2238,203001.03125
2239,111300.007812
2240,163395.84375
2241,155480.71875
2242,130446.0625
2243,127369.367188
2244,102526.453125
2245,100018.570312
2246,146602.921875
2247,102849.429688
2248,126040.078125
2249,128279.734375
2250,137312.578125
2251,104868.648438
2252,171424.953125
2253,149963.484375
2254,173144.203125
2255,194076.609375
2256,184609.75
2257,202982.453125
2258,167447.515625
2259,175536.203125
2260,152359.78125
2261,191120.75
2262,206876.0
2263,374612.59375
2264,434592.21875
2265,179445.984375
2266,304461.46875
2267,369459.5625
2268,409521.90625
2269,145276.421875
2270,190679.09375
2271,221324.546875
2272,195177.09375
2273,166442.25
2274,181469.328125
2275,161941.640625
2276,192027.859375
2277,183690.5625
2278,148958.171875
2279,127930.820312
2280,118343.976562
2281,169801.453125
2282,183547.328125
2283,102257.039062
2284,110260.335938
2285,139319.125
2286,121901.429688
2287,373403.09375
2288,280624.59375
2289,391621.375
2290,453808.53125
2291,318725.59375
2292,435075.75
2293,505462.09375
2294,450071.75
2295,429370.15625
2296,297420.84375
2297,312124.5
2298,334771.59375
2299,409514.5
2300,340528.96875
2301,287310.9375
2302,243861.796875
2303,241037.28125
2304,248251.90625
2305,174503.03125
2306,170944.5
2307,188791.84375
2308,218568.171875
2309,281677.53125
2310,215001.125
2311,187552.34375
2312,171962.1875
2313,176164.765625
2314,174345.328125
2315,175915.796875
2316,183666.390625
2317,178056.484375
2318,177213.703125
2319,177153.875
2320,193079.703125
2321,240269.578125
2322,172309.0625
2323,181763.765625
2324,163105.640625
2325,206949.40625
2326,163317.953125
2327,212168.640625
2328,235288.21875
2329,191195.5
2330,183908.796875
2331,361484.90625
2332,388595.25
2333,332821.5
2334,252783.953125
2335,266202.09375
2336,340722.59375
2337,207369.8125
2338,282497.5
2339,221535.515625
2340,411887.65625
2341,195106.921875
2342,237474.890625
2343,222335.984375
2344,220718.125
2345,248954.15625
2346,212033.71875
2347,203877.0
2348,237985.453125
2349,166551.34375
2350,286672.9375
2351,258419.46875
2352,246454.390625
2353,255233.96875
2354,130491.359375
2355,142373.890625
2356,152607.140625
2357,198923.375
2358,192485.140625
2359,129113.71875
2360,116721.640625
2361,139553.296875
2362,262722.90625
2363,143573.078125
2364,158217.71875
2365,225298.609375
2366,186765.21875
2367,224752.015625
2368,208989.859375
2369,220326.75
2370,171641.546875
2371,170081.34375
2372,187249.0625
2373,282826.90625
2374,327279.0
2375,257277.75
2376,293875.34375
2377,392060.84375
2378,141778.25
2379,194785.109375
2380,144906.0
2381,164330.671875
2382,207643.890625
2383,208384.4375
2384,247833.671875
2385,161091.828125
2386,138080.921875
2387,136411.59375
2388,94512.6171875
2389,126794.664062
2390,147379.671875
2391,138197.234375
2392,114953.25
2393,168239.359375
2394,148864.4375
2395,207121.375
2396,149221.0625
2397,212563.171875
2398,132276.6875
2399,61047.25
2400,55338.0507812
2401,115870.75
2402,134118.5625
2403,137514.90625
2404,144816.765625
2405,166608.6875
2406,144299.640625
2407,124695.164062
2408,143259.734375
2409,127953.515625
2410,168807.34375
2411,118804.554688
2412,154367.3125
2413,133525.5
2414,140682.171875
2415,132879.421875
2416,132878.78125
2417,132893.234375
2418,130121.65625
2419,133136.65625
2420,121069.109375
2421,146425.75
2422,114812.578125
2423,119752.453125
2424,161895.0
2425,182798.96875
2426,126968.1875
2427,137662.0
2428,177840.796875
2429,119899.070312
2430,135397.015625
2431,108098.9375
2432,142856.984375
2433,145786.1875
2434,131347.734375
2435,144178.3125
2436,105638.242188
2437,107214.039062
2438,123775.289062
2439,101627.351562
2440,123313.078125
2441,93147.6640625
2442,100935.867188
2443,116095.070312
2444,127901.296875
2445,80249.0
2446,131134.578125
2447,190453.546875
2448,141455.34375
2449,105696.390625
2450,148225.96875
2451,126335.273438
2452,201319.859375
2453,94563.734375
2454,124459.445312
2455,115674.226562
2456,132442.046875
2457,127270.65625
2458,119370.25
2459,107344.789062
2460,130778.773438
2461,118513.046875
2462,135455.90625
2463,123990.304688
2464,171940.859375
2465,136101.921875
2466,117974.703125
2467,133870.390625
2468,79027.9921875
2469,79845.546875
2470,178414.46875
2471,211108.8125
2472,169642.1875
2473,117565.882812
2474,82550.9375
2475,231419.609375
2476,116590.914062
2477,130031.84375
2478,158649.09375
2479,107070.578125
2480,149425.984375
2481,121577.507812
2482,132915.28125
2483,114642.65625
2484,122458.859375
2485,122217.117188
2486,154462.578125
2487,175011.84375
2488,161549.53125
2489,147299.859375
2490,151826.015625
2491,93709.34375
2492,172716.734375
2493,146393.21875
2494,152032.046875
2495,87080.0625
2496,238846.96875
2497,150141.5
2498,112997.757812
2499,91607.390625
2500,124030.28125
2501,132539.59375
2502,145717.796875
2503,89467.984375
2504,175640.875
2505,226937.0625
2506,269525.53125
2507,258033.828125
2508,268719.125
2509,215432.34375
2510,223560.25
2511,179184.34375
2512,209084.359375
2513,209230.5625
2514,253066.40625
2515,153900.15625
2516,166294.0625
2517,138641.84375
2518,152326.21875
2519,228174.46875
2520,215631.921875
2521,188269.890625
2522,221037.25
2523,109702.546875
2524,138285.96875
2525,148951.640625
2526,139363.375
2527,112195.304688
2528,132105.109375
2529,133640.40625
2530,121091.046875
2531,255997.703125
2532,226501.375
2533,195726.40625
2534,235421.328125
2535,323614.8125
2536,236226.90625
2537,236090.875
2538,185985.109375
2539,189889.875
2540,176076.921875
2541,184118.15625
2542,166462.578125
2543,126042.476562
2544,125192.757812
2545,134161.03125
2546,136077.65625
2547,136201.125
2548,143850.609375
2549,157246.890625
2550,224173.828125
2551,142989.203125
2552,124429.78125
2553,76975.4375
2554,96369.359375
2555,117528.554688
2556,99307.8125
2557,112695.242188
2558,160681.25
2559,133795.46875
2560,143989.375
2561,135521.671875
2562,126027.578125
2563,151742.203125
2564,194782.328125
2565,137559.765625
2566,158678.75
2567,128091.601562
2568,168009.921875
2569,198641.484375
2570,117648.09375
2571,176956.484375
2572,168489.046875
2573,209817.03125
2574,262683.8125
2575,133865.296875
2576,117886.304688
2577,145056.296875
2578,82714.375
2579,63386.6640625
2580,110151.34375
2581,106776.09375
2582,103531.898438
2583,275225.96875
2584,157346.9375
2585,174509.859375
2586,210442.65625
2587,201399.171875
2588,152733.09375
2589,148635.0625
2590,208336.359375
2591,206645.296875
2592,215654.34375
2593,260716.40625
2594,173538.140625
2595,206619.484375
2596,308921.1875
2597,179739.890625
2598,280529.34375
2599,308328.125
2600,151689.390625
2601,140322.265625
2602,79327.8359375
2603,90052.3046875
2604,83629.390625
2605,77562.59375
2606,148151.0625
2607,190896.703125
2608,201556.734375
2609,168362.3125
2610,108991.664062
2611,125308.976562
2612,154026.0
2613,132103.734375
2614,127845.929688
2615,158274.625
2616,140296.84375
2617,182715.484375
2618,184018.96875
2619,197633.390625
2620,188558.46875
2621,174988.140625
2622,180368.875
2623,253504.34375
2624,312382.96875
2625,300633.875
2626,172014.5
2627,171757.140625
2628,473404.78125
2629,541988.5
2630,365852.375
2631,463867.71875
2632,441610.375
2633,320663.40625
2634,410268.15625
2635,155132.65625
2636,182265.421875
2637,181861.390625
2638,257083.25
2639,185566.28125
2640,158833.03125
2641,105322.78125
2642,191743.484375
2643,98302.5078125
2644,125007.828125
2645,101657.398438
2646,94723.3125
2647,97659.90625
2648,138981.65625
2649,142151.109375
2650,137158.53125
2651,145152.75
2652,430537.125
2653,254449.453125
2654,244107.046875
2655,380542.75
2656,313577.78125
2657,351928.0625
2658,293922.125
2659,295354.90625
2660,366899.875
2661,351952.21875
2662,341722.90625
2663,290122.6875
2664,277070.75
2665,334876.96875
2666,283166.96875
2667,163788.21875
2668,183261.171875
2669,171895.453125
2670,277315.8125
2671,184356.765625
2672,189575.765625
2673,205366.328125
2674,196992.296875
2675,172953.265625
2676,190618.359375
2677,192786.609375
2678,251774.90625
2679,278186.5
2680,286441.1875
2681,418385.5
2682,322435.875
2683,559677.5
2684,321849.6875
2685,336969.25
2686,261912.859375
2687,327588.46875
2688,213533.75
2689,203137.75
2690,438181.65625
2691,181573.53125
2692,132084.453125
2693,192216.390625
2694,128087.6875
2695,191644.03125
2696,187567.90625
2697,185561.859375
2698,177073.8125
2699,165176.125
2700,154439.453125
2701,148560.234375
2702,114374.5625
2703,117101.835938
2704,142338.859375
2705,123571.59375
2706,115925.351562
2707,122650.65625
2708,136141.265625
2709,97764.2734375
2710,127390.992188
2711,276609.25
2712,363081.4375
2713,168997.25
2714,147008.65625
2715,168483.09375
2716,139012.953125
2717,178432.328125
2718,222418.90625
2719,159968.890625
2720,172142.84375
2721,140162.4375
2722,158017.46875
2723,148847.828125
2724,128852.328125
2725,135048.1875
2726,148729.78125
2727,187984.625
2728,167467.0
2729,152778.6875
2730,143801.78125
2731,124390.273438
2732,126392.03125
2733,166326.578125
2734,141493.390625
2735,134454.21875
2736,144423.546875
2737,124054.53125
2738,132945.96875
2739,163882.4375
2740,138647.125
2741,146640.125
2742,153194.34375
2743,140995.125
2744,161030.859375
2745,142960.15625
2746,137326.84375
2747,144915.953125
2748,130104.65625
2749,129567.640625
2750,135171.5
2751,135397.65625
2752,189005.3125
2753,149784.53125
2754,228648.46875
2755,132369.453125
2756,93031.0078125
2757,69240.1484375
2758,76745.1328125
2759,158259.984375
2760,125706.0
2761,145022.125
2762,149798.390625
2763,185248.890625
2764,152572.515625
2765,290220.375
2766,114133.210938
2767,89942.5234375
2768,130118.429688
2769,131105.328125
2770,152352.515625
2771,109408.015625
2772,114083.695312
2773,156941.859375
2774,145592.09375
2775,115550.40625
2776,134285.578125
2777,144324.6875
2778,101147.1875
2779,123265.453125
2780,101675.726562
2781,94326.1328125
2782,92936.8359375
2783,100774.476562
2784,124975.882812
2785,134290.578125
2786,69582.4453125
2787,121052.023438
2788,80697.65625
2789,184353.765625
2790,89866.9921875
2791,115107.929688
2792,57538.515625
2793,156442.15625
2794,100044.039062
2795,119613.773438
2796,98345.265625
2797,199356.765625
2798,115116.820312
2799,118892.171875
2800,75861.8046875
2801,109903.078125
2802,130075.75
2803,158837.875
2804,139203.71875
2805,96641.3203125
2806,82388.765625
2807,153677.8125
2808,151119.765625
2809,138236.25
2810,134047.71875
2811,160534.96875
2812,154763.09375
2813,152455.28125
2814,151944.796875
2815,97542.90625
2816,259121.8125
2817,146001.296875
2818,129375.515625
2819,149939.3125
2820,131465.15625
2821,106934.453125
2822,201948.09375
2823,301021.75
2824,171841.203125
2825,154244.578125
2826,129861.445312
2827,137980.609375
2828,193353.890625
2829,187147.84375
2830,230938.984375
2831,179930.265625
2832,241741.484375
2833,297963.09375
2834,212524.046875
2835,219914.671875
2836,192977.359375
2837,151349.234375
2838,148980.1875
2839,181294.09375
2840,206911.515625
2841,205336.75
2842,228405.46875
2843,151038.515625
2844,154246.046875
2845,121818.335938
2846,212446.03125
2847,200465.390625
2848,216037.21875
2849,203031.625
2850,287396.96875
2851,228062.0
2852,231094.75
2853,242968.296875
2854,141221.078125
2855,201078.875
2856,202030.734375
2857,188747.90625
2858,198448.734375
2859,125236.695312
2860,129538.484375
2861,125941.3125
2862,185333.71875
2863,126136.515625
2864,241997.984375
2865,145034.296875
2866,134239.484375
2867,95177.703125
2868,97886.859375
2869,117820.109375
2870,123815.78125
2871,91338.703125
2872,52284.8476562
2873,96985.984375
2874,139097.953125
2875,118355.375
2876,165968.484375
2877,135076.90625
2878,172620.578125
2879,135370.9375
2880,98727.9140625
2881,139234.125
2882,167061.03125
2883,206052.765625
2884,207807.734375
2885,201334.84375
2886,228605.515625
2887,92708.09375
2888,134451.015625
2889,58217.984375
2890,87810.6796875
2891,134750.484375
2892,49826.0273438
2893,69025.21875
2894,49864.625
2895,314357.78125
2896,275833.21875
2897,207099.25
2898,147241.15625
2899,212677.734375
2900,158541.40625
2901,201572.5
2902,181245.34375
2903,350733.9375
2904,361660.0625
2905,88756.5859375
2906,204570.953125
2907,110633.203125
2908,136452.1875
2909,144020.546875
2910,79524.703125
2911,77719.7890625
2912,145743.515625
2913,79120.8203125
2914,74716.5234375
2915,78971.6328125
2916,79561.1171875
2917,163298.640625
2918,114307.0625
2919,226440.046875
